1235
837
1064
1277
1089
1008
1095
1112
845
1054
838
927
882
817
704
798
741
796
807
700
395
736
672
594
735
608
513
449
767
334
620
498
729
344
545
874
740
533
362
595
670
660
865
690
744
693
713
653
724
491
742
848
684
608
498
426
588
760
552
572
763
429
812
750
864
875
797
637
595
752
678
661
463
616
527
467
439
777
523
372
833
1001
616
587
715
914
601
549
861
452
622
717
608
782
985
464
785
930
1216
630
338
1076
1236
1404
1152
1211
1107
1238
673
783
445
757
1030
737
965
957
753
700
644
925
1157
884
913
744
814
1054
1076
560
417
566
801
959
517
792
708
369
661
544
804
659
759
533
519
572
300
413
301
872
1017
907
824
697
817
739
689
603
738
884
967
419
808
757
744
674
621
870
965
795
1021
820
770
952
670
654
781
774
739
826
788
439
563
682
465
1028
963
695
736
953
1011
857
981
956
866
955
863
845
848
736
746
682
764
998
1092
1186
989
842
844
1187
719
1053
824
815
583
949
736
923
721
799
1129
768
791
768
414
1018
387
308
800
816
818
780
949
1042
852
924
851
820
748
983
944
870
765
846
1001
840
960
1130
634
988
1017
1055
1083
525
386
922
968
1039
713
980
893
730
890
748
878
804
647
805
891
579
484
1043
1219
1008
966
1322
1385
1222
1265
1519
1101
1510
1359
1578
1576
1285
1081
1279
1034
1616
910
731
1410
1119
904
916
1129
1152
1147
877
1001
1035
1174
1376
1263
1683
1724
1185
1601
1539
1752
1327
1198
1056
946
1487
1529
1227
1215
1232
875
1122
1009
1273
1332
1164
1210
1246
1046
1436
900
826
623
855
842
813
1085
961
821
1283
1239
1420
1306
1239
931
1041
1225
826
1656
1450
913
953
1363
1028
960
1185
1062
1015
783
1285
1277
929
981
1294
1190
1076
964
1247
948
701
1784
1018
983
810
982
1037
1085
700
791
840
748
725
914
908
863
724
617
2050
2242
3438
2942
3611
2681
2472
2518
2212
1976
2538
2553
2209
2265
3081
2477
2250
2615
1889
2049
1936
1913
1598
1592
1725
1346
1422
2154
1822
1191
1786
1312
1843
1337
1798
1349
1455
1261
1685
1601
1097
1758
1180
1264
1362
1030
1402
1489
1345
1144
1563
935
1204
1580
1648
1785
1846
2233
1890
1794
1574
1587
1490
1916
1424
1470
1396
1450
1209
1428
1337
1609
1682
1893
1990
1818
2119
1950
1850
1689
1625
1400
1207
1354
1539
1163
1145
1679
1480
1127
1345
1435
982
1139
1350
1351
1200
1329
1270
1051
1118
1408
1133
1104
1088
1078
1056
1260
1007
955
1050
854
956
1236
877
968
883
1002
690
1049
902
838
897
794
627
822
928
700
847
821
850
685
916
706
639
743
761
742
887
967
872
829
620
698
718
920
657
555
756
845
865
788
956
1042
708
879
430
259
679
772
954
799
750
1110
816
996
608
499
417
865
934
829
872
562
487
879
690
912
786
1088
594
814
906
979
842
990
710
643
870
871
658
963
919
1073
628
1048
406
642
1104
924
904
971
1029
953
884
910
938
837
708
771
873
738
511
564
1038
1056
857
845
949
895
1109
947
940
659
892
951
893
946
914
808
932
915
786
620
937
966
729
935
830
935
986
839
1035
609
744
490
726
575
1083
954
530
618
966
618
862
780
774
642
1080
1225
1257
1254
1136
1074
1128
1120
913
1021
1063
1053
565
1088
966
1159
984
879
922
1030
1044
1042
1019
1043
1133
972
742
951
1021
648
741
919
1019
739
1134
1260
1207
599
938
605
1140
1249
1316
1511
1111
1360
1438
1714
1615
1297
1318
1113
905
1067
1042
1075
1240
1212
991
1071
980
828
974
1113
1001
885
1029
1158
1131
1067
913
939
1079
986
956
1006
974
811
1087
1031
1020
1150
1125
1072
1092
1067
1248
907
879
1138
1121
1098
1144
957
1293
1121
1053
925
1187
1099
1160
905
989
621
904
1049
1002
933
953
1045
900
912
925
936
995
481
935
513
595
990
645
837
1052
962
618
859
474
1031
1067
904
955
831
1259
1106
1031
927
1098
984
769
1035
782
885
979
1292
1423
1476
1667
1655
1884
1508
1797
1330
1476
1102
1241
1061
945
780
744
1101
591
1102
1177
1222
1326
894
1252
586
852
1016
1163
770
995
767
1298
1500
1606
1857
1191
2118
1358
1092
1691
1951
1345
1396
1547
1302
1354
1460
1548
1297
1353
1569
1565
1184
1167
971
1946
2158
1033
1195
995
1122
980
767
1181
828
952
1294
1429
1385
1124
1202
843
1247
1125
1362
1090
1048
946
1026
856
1072
1092
1062
1225
1020
955
1216
1282
1026
1189
1214
834
1117
1005
996
861
1046
552
1281
826
531
1057
1171
1276
1467
1546
1511
1088
984
1001
967
1600
1004
939
1293
1109
1301
807
1394
999
811
915
978
805
755
1386
902
848
1112
896
891
882
901
829
801
755
850
734
778
908
904
641
367
1161
1078
1031
978
488
453
450
909
1078
753
845
540
955
793
549
376
1085
987
969
423
1654
804
980
934
676
880
848
1003
637
866
974
1141
785
743
695
794
750
801
978
575
854
651
611
577
847
944
909
768
614
433
466
455
346
825
1026
732
899
638
672
597
661
521
1001
1137
1279
1035
852
1000
973
824
692
778
659
995
798
752
583
738
605
737
554
744
1051
1186
1367
1062
1335
1172
1160
825
1049
1135
787
669
905
771
968
722
777
806
746
1043
940
756
551
1148
1048
578
681
830
816
812
804
942
572
863
872
800
746
596
697
566
857
739
333
570
838
952
836
790
652
623
520
447
502
798
837
934
858
914
975
881
846
859
780
851
703
709
912
991
662
716
831
829
944
747
815
536
770
728
724
580
773
591
908
680
743
409
531
821
961
350
532
758
790
508
642
454
675
691
862
621
337
1039
903
703
724
865
1040
939
847
860
1240
1079
1339
1524
1156
1100
1178
1155
758
940
740
820
553
782
755
873
818
848
681
689
990
1005
994
1068
1012
1016
1002
934
710
565
383
699
626
918
989
910
978
1043
928
1062
1101
669
642
743
483
886
888
783
360
370
826
459
397
826
901
736
942
615
714
704
732
762
790
727
730
882
869
576
475
838
962
853
640
908
829
548
547
525
532
509
379
658
458
918
1043
352
833
935
1068
905
911
919
802
749
660
718
502
775
626
687
812
494
752
626
561
906
655
913
960
594
873
407
552
492
851
945
916
801
758
634
640
518
516
615
699
666
638
864
558
792
707
774
909
726
765
644
640
693
558
546
434
566
621
575
493
494
612
782
1049
726
518
513
557
594
434
490
727
609
396
607
530
582
603
608
482
427
731
430
365
987
1135
1099
973
1023
855
888
887
1004
907
716
860
934
975
913
1196
1038
1021
1110
980
